function_name,execution_time,memory_used_mb,memory_peak_mb,timestamp
model_fitting,0.024229764938354492,0.0,149.1953125,2025-07-27 08:18:38.890283
model_fitting,0.023126840591430664,0.0,149.1953125,2025-07-27 08:18:38.932769
model_fitting,0.024508953094482422,0.0,149.19921875,2025-07-27 08:18:38.976771
model_fitting,0.009309530258178711,0.0,149.19921875,2025-07-27 08:18:39.002719
model_fitting,0.028810977935791016,0.0,149.19921875,2025-07-27 08:18:39.032571
model_fitting,0.027684450149536133,0.0,149.203125,2025-07-27 08:18:39.078346
model_fitting,0.019579648971557617,0.0,149.203125,2025-07-27 08:18:39.115885
model_fitting,0.007405281066894531,0.0,149.203125,2025-07-27 08:18:39.135121
model_fitting,0.006689548492431641,0.0,149.203125,2025-07-27 08:18:39.142408
model_fitting,0.012346267700195312,0.0078125,149.2109375,2025-07-27 08:18:39.155177
model_fitting,0.013737916946411133,0.0,149.2109375,2025-07-27 08:18:39.180457
model_fitting,0.01924753189086914,0.0,149.2109375,2025-07-27 08:18:39.215321
model_fitting,0.017641782760620117,0.0,149.2109375,2025-07-27 08:18:39.243679
model_fitting,0.0075643062591552734,0.0,149.21484375,2025-07-27 08:18:39.267953
model_fitting,0.007817745208740234,0.0,149.21484375,2025-07-27 08:18:39.276349
model_fitting,0.007779836654663086,0.0,149.21484375,2025-07-27 08:18:39.284810
model_fitting,0.021647214889526367,0.0,149.21484375,2025-07-27 08:18:39.307170
model_fitting,0.006832122802734375,0.00390625,149.22265625,2025-07-27 08:18:39.328214
model_fitting,0.008886575698852539,0.0,149.42578125,2025-07-27 08:18:41.722209
model_fitting,0.007882356643676758,0.0,149.42578125,2025-07-27 08:18:41.742013
model_fitting,0.013979911804199219,0.0078125,149.43359375,2025-07-27 08:18:41.765713
model_fitting,0.005281686782836914,0.0,149.43359375,2025-07-27 08:18:41.779397
model_fitting,0.010951519012451172,0.0,149.43359375,2025-07-27 08:18:41.791478
model_fitting,0.010512590408325195,0.0,149.44921875,2025-07-27 08:18:43.952294
model_fitting,0.01570725440979004,0.00390625,149.453125,2025-07-27 08:18:43.977831
model_fitting,0.014107465744018555,0.0,149.45703125,2025-07-27 08:18:44.001164
model_fitting,0.014477252960205078,0.0,149.4609375,2025-07-27 08:18:44.024157
model_fitting,0.011942863464355469,0.0,149.4609375,2025-07-27 08:18:44.046666
model_fitting,0.00855708122253418,0.0,149.4609375,2025-07-27 08:18:44.063202
model_fitting,0.00439453125,0.0,149.4609375,2025-07-27 08:18:44.068154
model_fitting,0.003628969192504883,0.0,149.4609375,2025-07-27 08:18:44.072423
model_fitting,0.008085250854492188,0.0,149.4609375,2025-07-27 08:18:44.081350
model_fitting,0.015876293182373047,0.0,149.4609375,2025-07-27 08:18:44.097915
model_fitting,0.017490863800048828,0.0,149.4609375,2025-07-27 08:18:44.129448
model_fitting,0.022718429565429688,0.00390625,149.46484375,2025-07-27 08:18:44.163077
model_fitting,0.025415658950805664,0.01171875,149.4765625,2025-07-27 08:18:44.199570
model_fitting,0.02104043960571289,0.0,149.4765625,2025-07-27 08:18:44.236252
model_fitting,0.007798194885253906,0.0,149.50390625,2025-07-27 08:18:46.361962
model_fitting,0.012193918228149414,0.0,149.5078125,2025-07-27 08:18:46.387382
model_fitting,0.010842084884643555,0.0,149.5078125,2025-07-27 08:18:46.410475
model_fitting,0.004949331283569336,0.0,149.5078125,2025-07-27 08:18:46.425104
model_fitting,0.011984586715698242,0.01171875,149.51953125,2025-07-27 08:18:46.437719
model_fitting,0.011063337326049805,0.0,149.51953125,2025-07-27 08:18:46.462333
model_fitting,0.01272273063659668,0.0,149.51953125,2025-07-27 08:18:46.483071
model_fitting,0.00824737548828125,0.0,149.546875,2025-07-27 08:18:48.403052
model_fitting,0.015955686569213867,0.0078125,149.55859375,2025-07-27 08:18:48.430881
model_fitting,0.014890670776367188,0.01171875,149.5703125,2025-07-27 08:18:48.453353
model_fitting,0.012082815170288086,0.0,149.5703125,2025-07-27 08:18:48.479716
model_fitting,0.012950897216796875,0.0,149.57421875,2025-07-27 08:18:48.499596
model_fitting,0.0071756839752197266,0.0,149.57421875,2025-07-27 08:18:48.515304
model_fitting,0.009373664855957031,0.0,149.57421875,2025-07-27 08:18:48.525037
model_fitting,0.010968923568725586,0.0078125,149.5859375,2025-07-27 08:18:48.545587
model_fitting,0.013432979583740234,0.03125,149.625,2025-07-27 08:18:48.567024
model_fitting,0.008862018585205078,0.0,149.6484375,2025-07-27 08:18:50.534166
model_fitting,0.01791524887084961,0.0,149.65234375,2025-07-27 08:18:50.565359
model_fitting,0.017893075942993164,0.0,149.65625,2025-07-27 08:18:50.599399
model_fitting,0.008323431015014648,0.0078125,149.66796875,2025-07-27 08:18:50.622101
model_fitting,0.01566791534423828,0.02734375,149.703125,2025-07-27 08:18:50.650423
model_fitting,0.012475967407226562,0.0,149.703125,2025-07-27 08:18:50.676400
model_fitting,0.015659332275390625,0.0,149.70703125,2025-07-27 08:18:50.703897
model_fitting,0.01889348030090332,0.00390625,149.71484375,2025-07-27 08:18:50.736978
model_fitting,0.017394542694091797,0.03125,149.74609375,2025-07-27 08:18:50.767633
model_fitting,0.016061067581176758,0.04296875,149.79296875,2025-07-27 08:18:50.798433
model_fitting,0.011245489120483398,0.0,149.79296875,2025-07-27 08:18:50.819685
model_fitting,0.010588645935058594,0.0,149.796875,2025-07-27 08:18:50.842260
model_fitting,0.014324188232421875,0.0,149.796875,2025-07-27 08:18:50.866060
model_fitting,0.008308172225952148,0.01171875,149.8125,2025-07-27 08:18:50.887006
model_fitting,0.010381698608398438,0.04296875,149.85546875,2025-07-27 08:18:50.907952
model_fitting,0.0028324127197265625,0.00390625,149.86328125,2025-07-27 08:18:50.920207
model_fitting,0.014619827270507812,0.0078125,149.87109375,2025-07-27 08:18:50.935134
model_fitting,0.003500223159790039,0.0,149.87109375,2025-07-27 08:18:50.951263
model_fitting,0.015180349349975586,0.0,149.87109375,2025-07-27 08:18:50.967036
model_fitting,0.008233070373535156,0.0,149.890625,2025-07-27 08:18:53.127661
model_fitting,0.010902643203735352,0.0,149.890625,2025-07-27 08:18:53.152939
model_fitting,0.013790130615234375,0.0,149.89453125,2025-07-27 08:18:53.180184
model_fitting,0.012560129165649414,0.0,149.89453125,2025-07-27 08:18:53.199583
model_fitting,0.009007930755615234,0.0,149.89453125,2025-07-27 08:18:53.222387
model_fitting,0.012006759643554688,0.0,149.8984375,2025-07-27 08:18:53.246422
model_fitting,0.016089439392089844,0.0,149.8984375,2025-07-27 08:18:53.269721
model_fitting,0.019536972045898438,0.0,149.8984375,2025-07-27 08:18:53.303732
model_fitting,0.019283056259155273,0.0,149.90234375,2025-07-27 08:18:53.336173
model_fitting,0.003017902374267578,0.0,149.90234375,2025-07-27 08:18:53.351253
model_fitting,0.014264583587646484,0.0,149.90234375,2025-07-27 08:18:53.365868
model_fitting,0.017795085906982422,0.0,149.90625,2025-07-27 08:18:53.397484
model_fitting,0.013097286224365234,0.0,149.90625,2025-07-27 08:18:53.416186
model_fitting,0.008631706237792969,0.0,149.91015625,2025-07-27 08:18:53.435916
model_fitting,0.011860370635986328,0.0,149.9140625,2025-07-27 08:18:53.459223
model_fitting,0.014795064926147461,0.0,149.9140625,2025-07-27 08:18:53.482760
model_fitting,0.010323286056518555,0.00390625,149.91796875,2025-07-27 08:18:53.503386
model_fitting,0.011106491088867188,0.0,149.921875,2025-07-27 08:18:53.525983
model_fitting,0.013715982437133789,0.0078125,149.93359375,2025-07-27 08:18:53.548432
model_fitting,0.009873151779174805,0.0078125,149.94140625,2025-07-27 08:18:53.568798
model_fitting,0.013600826263427734,0.0,149.94140625,2025-07-27 08:18:53.593333
model_fitting,0.013175010681152344,0.0,149.9453125,2025-07-27 08:18:53.616020
model_fitting,0.007459402084350586,0.0,149.97265625,2025-07-27 08:18:56.065018
model_fitting,0.014743566513061523,0.0,149.97265625,2025-07-27 08:18:56.095956
model_fitting,0.012754678726196289,0.0,149.9765625,2025-07-27 08:18:56.119327
model_fitting,0.013174057006835938,0.0,149.9765625,2025-07-27 08:18:56.145473
model_fitting,0.01376199722290039,0.0,149.98046875,2025-07-27 08:18:56.172339
model_fitting,0.013656139373779297,0.0,149.98046875,2025-07-27 08:18:56.195490
model_fitting,0.015220403671264648,0.0078125,149.9921875,2025-07-27 08:18:56.219071
model_fitting,0.019858121871948242,0.0078125,150.0,2025-07-27 08:18:56.250861
model_fitting,0.0030393600463867188,0.0,150.0,2025-07-27 08:18:56.267072
model_fitting,0.015465736389160156,0.0,150.0,2025-07-27 08:18:56.282848
model_fitting,0.015516519546508789,0.0,150.0,2025-07-27 08:18:56.311796
model_fitting,0.01230764389038086,0.0,150.00390625,2025-07-27 08:18:56.334858
model_fitting,0.010277986526489258,0.00390625,150.01171875,2025-07-27 08:18:56.357465
model_fitting,0.015914201736450195,0.00390625,150.01953125,2025-07-27 08:18:56.382059
model_fitting,0.015452861785888672,0.00390625,150.02734375,2025-07-27 08:18:56.407775
model_fitting,0.017131328582763672,0.00390625,150.03125,2025-07-27 08:18:56.436208
model_fitting,0.0028693675994873047,0.0,150.03125,2025-07-27 08:18:56.450705
model_fitting,0.012092351913452148,0.0,150.03125,2025-07-27 08:18:56.463022
model_fitting,0.01162409782409668,0.0,150.0625,2025-07-27 08:18:58.664084
model_fitting,0.012006998062133789,0.0078125,150.07421875,2025-07-27 08:18:58.693808
model_fitting,0.01325225830078125,0.0,150.078125,2025-07-27 08:18:58.716978
model_fitting,0.009550333023071289,0.0,150.078125,2025-07-27 08:18:58.736879
model_fitting,0.009010076522827148,0.0,150.078125,2025-07-27 08:18:58.757558
model_fitting,0.00980687141418457,0.00390625,150.0859375,2025-07-27 08:18:58.776787
model_fitting,0.011718511581420898,0.01171875,150.09765625,2025-07-27 08:18:58.796218
model_fitting,0.013096094131469727,0.01953125,150.12109375,2025-07-27 08:18:58.815784
model_fitting,0.011666536331176758,0.0,150.12109375,2025-07-27 08:18:58.835160
model_fitting,0.0077667236328125,0.0,150.12109375,2025-07-27 08:18:58.852230
model_fitting,0.009767532348632812,0.0,150.125,2025-07-27 08:18:58.873139
model_fitting,0.010467290878295898,0.00390625,150.12890625,2025-07-27 08:18:58.891852
model_fitting,0.011362314224243164,0.02734375,150.16015625,2025-07-27 08:18:58.911951
model_fitting,0.01320028305053711,0.00390625,150.16796875,2025-07-27 08:18:58.930811
model_fitting,0.011423826217651367,0.0,150.16796875,2025-07-27 08:18:58.948956
model_fitting,0.01038217544555664,0.00390625,150.171875,2025-07-27 08:18:58.967348
model_fitting,0.010057210922241211,0.00390625,150.17578125,2025-07-27 08:18:58.989176
model_fitting,0.01129603385925293,0.015625,150.1953125,2025-07-27 08:18:59.010883
model_fitting,0.012482643127441406,0.03515625,150.23046875,2025-07-27 08:18:59.030787
model_fitting,0.011813640594482422,0.00390625,150.234375,2025-07-27 08:18:59.052088
model_fitting,0.010810613632202148,0.0,150.23828125,2025-07-27 08:18:59.075485
model_fitting,0.013334989547729492,0.0,150.23828125,2025-07-27 08:18:59.097758
model_fitting,0.01057291030883789,0.00390625,150.24609375,2025-07-27 08:18:59.117635
model_fitting,0.011327266693115234,0.0390625,150.2890625,2025-07-27 08:18:59.140771
model_fitting,0.012366533279418945,0.0,150.2890625,2025-07-27 08:18:59.162226
model_fitting,0.007201671600341797,0.0,150.31640625,2025-07-27 08:19:01.315891
model_fitting,0.010489225387573242,0.0,150.31640625,2025-07-27 08:19:01.337397
model_fitting,0.022126197814941406,0.0,150.31640625,2025-07-27 08:19:01.383713
model_fitting,0.019473552703857422,0.0,150.31640625,2025-07-27 08:19:01.419658
model_fitting,0.02469158172607422,0.0,150.31640625,2025-07-27 08:19:01.460954
model_fitting,0.020534276962280273,0.0,150.31640625,2025-07-27 08:19:01.499143
model_fitting,0.0045168399810791016,0.0,150.31640625,2025-07-27 08:19:01.518642
model_fitting,0.022788524627685547,0.0,150.31640625,2025-07-27 08:19:01.542289
model_fitting,0.023834943771362305,0.0,150.31640625,2025-07-27 08:19:01.579407
model_fitting,0.02143263816833496,0.0,150.31640625,2025-07-27 08:19:01.616578
model_fitting,0.014673709869384766,0.0,150.31640625,2025-07-27 08:19:01.643981
model_fitting,0.016205549240112305,0.0,150.31640625,2025-07-27 08:19:01.668652
model_fitting,0.01299428939819336,0.00390625,150.31640625,2025-07-27 08:19:01.693657
model_fitting,0.015633344650268555,0.00390625,150.31640625,2025-07-27 08:19:01.715620
model_fitting,0.007830142974853516,0.00390625,150.31640625,2025-07-27 08:19:01.735139
model_fitting,0.01660609245300293,0.00390625,150.31640625,2025-07-27 08:19:01.763493
model_fitting,0.012760400772094727,0.00390625,150.31640625,2025-07-27 08:19:01.783699
model_fitting,0.009717702865600586,0.0,150.31640625,2025-07-27 08:19:01.806374
model_fitting,0.014271020889282227,0.0,150.31640625,2025-07-27 08:19:01.829278
model_fitting,0.01513051986694336,0.0,150.31640625,2025-07-27 08:19:01.859011
model_fitting,0.021811723709106445,0.0078125,150.31640625,2025-07-27 08:19:01.888698
model_fitting,0.017373085021972656,0.0,150.3203125,2025-07-27 08:19:01.915024
model_fitting,0.020034313201904297,0.0,150.3203125,2025-07-27 08:19:01.949743
model_fitting,0.008891582489013672,0.0,150.33984375,2025-07-27 08:19:04.089802
model_fitting,0.013219594955444336,0.0,150.34375,2025-07-27 08:19:04.112407
model_fitting,0.016998291015625,0.0,150.34375,2025-07-27 08:19:04.140522
model_fitting,0.015122175216674805,0.0,150.34375,2025-07-27 08:19:04.169320
model_fitting,0.009718894958496094,0.0,150.34375,2025-07-27 08:19:04.190588
model_fitting,0.013195514678955078,0.0,150.34375,2025-07-27 08:19:04.213289
model_fitting,0.011338949203491211,0.01171875,150.35546875,2025-07-27 08:19:04.230561
model_fitting,0.012565374374389648,0.00390625,150.359375,2025-07-27 08:19:04.252565
model_fitting,0.013058662414550781,0.00390625,150.36328125,2025-07-27 08:19:04.279900
model_fitting,0.012435674667358398,0.00390625,150.3671875,2025-07-27 08:19:04.299487
model_fitting,0.008121490478515625,0.00390625,150.37109375,2025-07-27 08:19:04.319734
model_fitting,0.013144254684448242,0.0,150.375,2025-07-27 08:19:04.345178
model_fitting,0.012992382049560547,0.0078125,150.38671875,2025-07-27 08:19:04.364307
model_fitting,0.011096954345703125,0.00390625,150.390625,2025-07-27 08:19:04.390434
model_fitting,0.010574102401733398,0.0,150.4140625,2025-07-27 08:19:06.345461
model_fitting,0.011720657348632812,0.0,150.4140625,2025-07-27 08:19:06.376478
model_fitting,0.014715433120727539,0.0,150.4140625,2025-07-27 08:19:06.400114
model_fitting,0.010821819305419922,0.0,150.41796875,2025-07-27 08:19:06.423334
model_fitting,0.01373910903930664,0.0,150.41796875,2025-07-27 08:19:06.446380
model_fitting,0.011619806289672852,0.00390625,150.421875,2025-07-27 08:19:06.466004
model_fitting,0.010539770126342773,0.0,150.421875,2025-07-27 08:19:06.485773
model_fitting,0.012577056884765625,0.0,150.421875,2025-07-27 08:19:06.509617
model_fitting,0.0026581287384033203,0.0,150.421875,2025-07-27 08:19:06.518643
model_fitting,0.015447854995727539,0.0078125,150.4296875,2025-07-27 08:19:06.534448
model_fitting,0.013991355895996094,0.00390625,150.43359375,2025-07-27 08:19:06.561814
model_fitting,0.01362299919128418,0.00390625,150.44140625,2025-07-27 08:19:06.581349
model_fitting,0.010803461074829102,0.0,150.44140625,2025-07-27 08:19:06.601329
model_fitting,0.011239051818847656,0.0,150.44140625,2025-07-27 08:19:06.626147
model_fitting,0.01426243782043457,0.00390625,150.44921875,2025-07-27 08:19:06.648100
model_fitting,0.009906768798828125,0.0078125,150.4609375,2025-07-27 08:19:06.668813
model_fitting,0.011354923248291016,0.00390625,150.46484375,2025-07-27 08:19:06.692721
model_fitting,0.014019966125488281,0.015625,150.484375,2025-07-27 08:19:06.715859
model_fitting,0.009567022323608398,0.00390625,150.48828125,2025-07-27 08:19:06.734112
model_fitting,0.008188962936401367,0.0,150.48828125,2025-07-27 08:19:06.751779
model_fitting,0.011961936950683594,0.0,150.4921875,2025-07-27 08:19:06.775472
model_fitting,0.012742042541503906,0.0,150.49609375,2025-07-27 08:19:06.797054
model_fitting,0.011982917785644531,0.00390625,150.5,2025-07-27 08:19:06.818467
model_fitting,0.011448144912719727,0.00390625,150.50390625,2025-07-27 08:19:06.841969
model_fitting,0.015028953552246094,0.0,150.5078125,2025-07-27 08:19:06.866813
model_fitting,0.010553121566772461,0.0,150.51171875,2025-07-27 08:19:06.887376
model_fitting,0.01187586784362793,0.01171875,150.5234375,2025-07-27 08:19:06.909436
model_fitting,0.012619256973266602,0.03125,150.55859375,2025-07-27 08:19:06.929527
model_fitting,0.014379024505615234,0.0,150.55859375,2025-07-27 08:19:06.950019
model_fitting,0.008130311965942383,0.0,150.58203125,2025-07-27 08:19:08.981687
model_fitting,0.00777435302734375,0.0,150.58203125,2025-07-27 08:19:09.000468
model_fitting,0.011686325073242188,0.0,150.58203125,2025-07-27 08:19:09.024947
model_fitting,0.015433788299560547,0.0,150.58203125,2025-07-27 08:19:09.049753
model_fitting,0.011420249938964844,0.0,150.58203125,2025-07-27 08:19:09.074351
model_fitting,0.013073444366455078,0.0,150.58203125,2025-07-27 08:19:09.095786
model_fitting,0.011665821075439453,0.00390625,150.58984375,2025-07-27 08:19:09.115147
model_fitting,0.0074956417083740234,0.0,150.58984375,2025-07-27 08:19:09.134804
model_fitting,0.012537479400634766,0.0,150.59375,2025-07-27 08:19:09.159437
model_fitting,0.015671491622924805,0.0,150.59375,2025-07-27 08:19:09.182144
model_fitting,0.00847315788269043,0.0,150.59375,2025-07-27 08:19:09.202727
model_fitting,0.012664079666137695,0.00390625,150.59765625,2025-07-27 08:19:09.226235
model_fitting,0.013110876083374023,0.0,150.59765625,2025-07-27 08:19:09.247417
model_fitting,0.010281562805175781,0.00390625,150.6015625,2025-07-27 08:19:09.271086
model_fitting,0.003090381622314453,0.0,150.7578125,2025-07-27 08:19:11.411001
model_fitting,0.008609533309936523,0.0,150.7578125,2025-07-27 08:19:11.419982
model_fitting,0.009674787521362305,0.0,150.7578125,2025-07-27 08:19:11.438749
model_fitting,0.009902238845825195,0.0,150.76171875,2025-07-27 08:19:11.458614
model_fitting,0.005144357681274414,0.0,150.76171875,2025-07-27 08:19:11.472048
model_fitting,0.011610269546508789,0.0,150.76171875,2025-07-27 08:19:11.484044
model_fitting,0.009373188018798828,0.0,150.76171875,2025-07-27 08:19:11.506134
model_fitting,0.013698577880859375,0.0,150.765625,2025-07-27 08:19:11.529856
model_fitting,0.011675357818603516,0.0,150.765625,2025-07-27 08:19:11.548605
model_fitting,0.009057283401489258,0.0,150.765625,2025-07-27 08:19:11.568363
model_fitting,0.009139060974121094,0.00390625,150.7734375,2025-07-27 08:19:11.589075
model_fitting,0.01238107681274414,0.0078125,150.78515625,2025-07-27 08:19:11.611400
model_fitting,0.012586593627929688,0.0,150.78515625,2025-07-27 08:19:11.630445
model_fitting,0.004990577697753906,0.0,150.78515625,2025-07-27 08:19:11.644780
model_fitting,0.002941131591796875,0.0,150.78515625,2025-07-27 08:19:11.648100
model_fitting,0.01329493522644043,0.0,150.78515625,2025-07-27 08:19:11.661717
model_fitting,0.009820222854614258,0.0,150.80859375,2025-07-27 08:19:13.664046
model_fitting,0.009263753890991211,0.0,150.8125,2025-07-27 08:19:13.687148
model_fitting,0.010519266128540039,0.01171875,150.82421875,2025-07-27 08:19:13.707288
model_fitting,0.014180898666381836,0.01953125,150.84765625,2025-07-27 08:19:13.730496
model_fitting,0.012004375457763672,0.0,150.84765625,2025-07-27 08:19:13.753392
model_fitting,0.010645866394042969,0.0,150.8515625,2025-07-27 08:19:13.774823
model_fitting,0.012611150741577148,0.0,150.8515625,2025-07-27 08:19:13.795725
model_fitting,0.011367082595825195,0.00390625,150.859375,2025-07-27 08:19:13.817199
model_fitting,0.01518559455871582,0.03125,150.89453125,2025-07-27 08:19:13.844896
model_fitting,0.014611482620239258,0.0,150.89453125,2025-07-27 08:19:13.867386
model_fitting,0.013721466064453125,0.0,150.89453125,2025-07-27 08:19:13.895386
model_fitting,0.014311790466308594,0.0,150.8984375,2025-07-27 08:19:13.920051
model_fitting,0.01036977767944336,0.0,150.90625,2025-07-27 08:19:15.963729
model_fitting,0.016988277435302734,0.01171875,150.921875,2025-07-27 08:19:15.990184
model_fitting,0.012788772583007812,0.0,150.921875,2025-07-27 08:19:16.012828
model_fitting,0.01343083381652832,0.0,150.92578125,2025-07-27 08:19:16.036385
model_fitting,0.006175518035888672,0.0,150.92578125,2025-07-27 08:19:16.055773
model_fitting,0.0067827701568603516,0.0,150.92578125,2025-07-27 08:19:16.062940
model_fitting,0.010445833206176758,0.00390625,150.9296875,2025-07-27 08:19:16.073897
model_fitting,0.013968944549560547,0.01171875,150.9453125,2025-07-27 08:19:16.096146
model_fitting,0.02067422866821289,0.0234375,150.97265625,2025-07-27 08:19:16.128541
model_fitting,0.02889275550842285,0.0078125,150.98046875,2025-07-27 08:19:16.179596
model_fitting,0.02587747573852539,0.0,150.98046875,2025-07-27 08:19:16.223891
model_fitting,0.024789094924926758,0.0,150.984375,2025-07-27 08:19:16.269686
model_fitting,0.009785175323486328,0.00390625,150.9921875,2025-07-27 08:19:16.294763
model_fitting,0.00809478759765625,0.0,150.9921875,2025-07-27 08:19:16.303967
model_fitting,0.024481773376464844,0.01953125,151.01171875,2025-07-27 08:19:16.329027
model_fitting,0.024730443954467773,0.03515625,151.05078125,2025-07-27 08:19:16.369900
model_fitting,0.027313947677612305,0.0,151.05078125,2025-07-27 08:19:16.414170
model_fitting,0.026037931442260742,0.0,151.05078125,2025-07-27 08:19:16.456707
model_fitting,0.00972127914428711,0.0,151.0546875,2025-07-27 08:19:16.484134
model_fitting,0.0296323299407959,0.0,151.0546875,2025-07-27 08:19:16.515395
model_fitting,0.023952007293701172,0.02734375,151.08203125,2025-07-27 08:19:16.560944
model_fitting,0.0566864013671875,0.04296875,151.12890625,2025-07-27 08:19:16.635587
model_fitting,0.03095388412475586,0.0,151.12890625,2025-07-27 08:19:16.695422
model_fitting,0.020461559295654297,0.0,151.12890625,2025-07-27 08:19:16.746234
model_fitting,0.009876012802124023,0.00390625,151.13671875,2025-07-27 08:19:16.764901
model_fitting,0.007460832595825195,0.0,151.21484375,2025-07-27 08:19:18.731427
model_fitting,0.008419275283813477,0.0,151.21484375,2025-07-27 08:19:18.750413
model_fitting,0.011769533157348633,0.0,151.21484375,2025-07-27 08:19:18.774407
model_fitting,0.014148712158203125,0.0,151.21484375,2025-07-27 08:19:18.796211
model_fitting,0.011009454727172852,0.0,151.21875,2025-07-27 08:19:18.816280
model_fitting,0.008872032165527344,0.0,151.21875,2025-07-27 08:19:18.837259
model_fitting,0.011255741119384766,0.0,151.21875,2025-07-27 08:19:18.859255
model_fitting,0.004824638366699219,0.0,151.22265625,2025-07-27 08:19:18.870838
model_fitting,0.012910604476928711,0.0,151.22265625,2025-07-27 08:19:18.884197
model_fitting,0.012091636657714844,0.00390625,151.2265625,2025-07-27 08:19:18.907857
model_fitting,0.013769865036010742,0.0,151.2265625,2025-07-27 08:19:18.929556
model_fitting,0.014091968536376953,0.0,151.2265625,2025-07-27 08:19:18.957280
model_fitting,0.015330314636230469,0.0,151.2265625,2025-07-27 08:19:18.982542
model_fitting,0.009736061096191406,0.0,151.2265625,2025-07-27 08:19:19.003708
model_fitting,0.01020359992980957,0.0,151.2265625,2025-07-27 08:19:19.022247
model_fitting,0.011324167251586914,0.00390625,151.234375,2025-07-27 08:19:19.042209
model_fitting,0.007550954818725586,0.0,151.234375,2025-07-27 08:19:19.056957
model_fitting,0.011025428771972656,0.0,151.234375,2025-07-27 08:19:19.069336
model_fitting,0.01775813102722168,0.00390625,151.23828125,2025-07-27 08:19:19.111826
model_fitting,0.013659000396728516,0.0,151.23828125,2025-07-27 08:19:19.171302
model_fitting,0.026165485382080078,0.00390625,151.2421875,2025-07-27 08:19:19.209937
model_fitting,0.022783517837524414,0.0,151.2421875,2025-07-27 08:19:19.248557
model_fitting,0.02335667610168457,0.0,151.2421875,2025-07-27 08:19:19.290046
model_fitting,0.013352632522583008,0.0,151.2578125,2025-07-27 08:19:21.717902
model_fitting,0.02098870277404785,0.0,151.2578125,2025-07-27 08:19:21.754890
model_fitting,0.017232418060302734,0.0,151.26171875,2025-07-27 08:19:21.781668
model_fitting,0.012248516082763672,0.0,151.26171875,2025-07-27 08:19:21.805871
model_fitting,0.009134054183959961,0.0,151.26171875,2025-07-27 08:19:21.822878
model_fitting,0.017968416213989258,0.00390625,151.265625,2025-07-27 08:19:21.851750
model_fitting,0.010955810546875,0.0,151.265625,2025-07-27 08:19:21.871416
model_fitting,0.01314854621887207,0.00390625,151.26953125,2025-07-27 08:19:21.893713
model_fitting,0.011919021606445312,0.00390625,151.2734375,2025-07-27 08:19:21.916309
model_fitting,0.026282548904418945,0.0,151.27734375,2025-07-27 08:19:21.958996
model_fitting,0.022895336151123047,0.0,151.27734375,2025-07-27 08:19:21.992757
model_fitting,0.017293691635131836,0.0,151.27734375,2025-07-27 08:19:22.019717
model_fitting,0.02575087547302246,0.0,151.28125,2025-07-27 08:19:22.058903
model_fitting,0.023010730743408203,0.0,151.28125,2025-07-27 08:19:22.101123
model_fitting,0.0224001407623291,0.0,151.28515625,2025-07-27 08:19:22.139333
model_fitting,0.00921320915222168,0.0,151.5625,2025-07-27 08:19:23.922379
model_fitting,0.012993812561035156,0.0,151.56640625,2025-07-27 08:19:23.944536
model_fitting,0.013188362121582031,0.00390625,151.5703125,2025-07-27 08:19:23.963826
model_fitting,0.011259317398071289,0.00390625,151.578125,2025-07-27 08:19:23.985971
model_fitting,0.012153387069702148,0.0,151.578125,2025-07-27 08:19:24.007950
model_fitting,0.012852668762207031,0.0,151.578125,2025-07-27 08:19:24.027664
model_fitting,0.010839462280273438,0.0,151.578125,2025-07-27 08:19:24.047415
model_fitting,0.003244638442993164,0.0,151.578125,2025-07-27 08:19:24.061929
model_fitting,0.0026252269744873047,0.0,151.578125,2025-07-27 08:19:24.064816
model_fitting,0.01380777359008789,0.0,151.578125,2025-07-27 08:19:24.078864
model_fitting,0.010998964309692383,0.00390625,151.58984375,2025-07-27 08:19:24.099302
model_fitting,0.011076211929321289,0.0078125,151.6015625,2025-07-27 08:19:24.122338
model_fitting,0.011913776397705078,0.00390625,151.60546875,2025-07-27 08:19:24.142290
model_fitting,0.0085601806640625,0.0,151.625,2025-07-27 08:19:26.288984
model_fitting,0.012089729309082031,0.0,151.62890625,2025-07-27 08:19:26.307771
model_fitting,0.013495922088623047,0.0,151.62890625,2025-07-27 08:19:26.327861
model_fitting,0.012400150299072266,0.01953125,151.65234375,2025-07-27 08:19:26.347877
model_fitting,0.009396076202392578,0.0,151.65625,2025-07-27 08:19:26.370653
model_fitting,0.011272668838500977,0.0,151.66015625,2025-07-27 08:19:26.391339
model_fitting,0.015007495880126953,0.00390625,151.66796875,2025-07-27 08:19:26.415083
model_fitting,0.0028982162475585938,0.00390625,151.671875,2025-07-27 08:19:26.432852
model_fitting,0.006837129592895508,0.0,151.671875,2025-07-27 08:19:26.440510
model_fitting,0.009973526000976562,0.015625,151.6875,2025-07-27 08:19:26.451953
model_fitting,0.011780977249145508,0.0390625,151.73046875,2025-07-27 08:19:26.474327
model_fitting,0.01383519172668457,0.0,151.75390625,2025-07-27 08:19:28.591195
model_fitting,0.009353876113891602,0.0,151.75390625,2025-07-27 08:19:28.616606
model_fitting,0.013872146606445312,0.0,151.75390625,2025-07-27 08:19:28.643212
model_fitting,0.004806995391845703,0.0,151.7578125,2025-07-27 08:19:28.661455
model_fitting,0.013334274291992188,0.01171875,151.76953125,2025-07-27 08:19:28.675208
